years_exp,search_last_name,swish_id,team_changed_at,hashtag,high_school,injury_notes,active,age,college,first_name,rotowire_id,player_id,injury_start_date,team,yahoo_id,injury_body_part,status,rotoworld_id,opta_id,search_first_name,weight,practice_participation,team_abbr,search_rank,full_name,search_full_name,news_updated,depth_chart_position,last_name,birth_state,gsis_id,birth_city,fantasy_data_id,fantasy_positions,injury_status,birth_date,practice_description,pandascore_id,height,position,number,oddsjam_id,sport,sportradar_id,competitions,espn_id,stats_id,birth_country,depth_chart_order,metadata.channel_id,metadata.rookie_year,metadata.years_exp_shift,metadata,metadata.source_id,metadata.override_active,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2024_6,metadata.name,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2021_3,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2020_10,metadata.injury_override_post_2024_3,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2024_8,metadata.injury_override_regular_2024_17,metadata.injury_override_regular_2024_13
2.0,mcfadden,1110722.0,,#jordanmcfadden-NFL-CHI-74,Dorman (SC),,True,25.0,Clemson,Jordan,17143.0,10977,,CHI,,,Active,,,jordan,303,,,9999999.0,Jordan McFadden,jordanmcfadden,1682799327176.0,OL,McFadden,,,,,['OL'],,1999-11-16,,,74,OL,74.0,C03F0E7CF693,nfl,b9a05879-8264-4958-9e5d-3d6f2b899b77,[],,,,,1113708693385408512,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,alexander,1130249.0,,#jaylanalexander-NFL-FA-0,Hoffman Estates (IL),,True,22.0,Purdue,Jaylan,,8704,,,,,Active,,,jaylan,236,,,9999999.0,Jaylan Alexander,jaylanalexander,,,Alexander,,,,,['LB'],,2000-03-01,,,73,LB,0.0,,nfl,dc5a3360-ce05-11ec-9598-03840dd5f387,[],,,,,1116853517680640000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,clausen,,,#jimmyclausen-NFL-FA-2,Oaks (CA),,False,32.0,Notre Dame,Jimmy,6388.0,611,,,24023.0,,Inactive,5574.0,,jimmy,210,,,9999999.0,Jimmy Clausen,jimmyclausen,,,Clausen,,,,11447.0,['QB'],,1987-09-21,,,"6'2""",QB,2.0,,nfl,01654256-1c2b-4729-a166-dd54358a71da,[],13198.0,380026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,sanders,,,#trevonsanders-NFL-FA-64,Garrett Academy Tech,,True,24.0,Troy,Trevon,14228.0,6326,,,32532.0,,Active,,,trevon,327,,,9999999.0,Trevon Sanders,trevonsanders,,,Sanders,, 00-0035509,,21232.0,['DL'],,1997-04-25,,,74,NT,64.0,,nfl,d8afa121-1cd9-499c-924c-364a6e0e0f7c,[],3918417.0,,,,1116853231763324928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,cajuste,830481.0,,#yodnycajuste-NFL-FA-70,Miramar (FL),,True,28.0,West Virginia,Yodny,13763.0,5891,,,31933.0,,Inactive,,,yodny,310,,,9999999.0,Yodny Cajuste,yodnycajuste,1729610162593.0,,Cajuste,, 00-0035252,,21004.0,['OL'],,1996-02-21,,,77,OL,70.0,7CB1FB97DE23,nfl,1be82e0f-4b22-4a82-b3fc-5835aa214f7a,[],3116455.0,,,,1113708674158718976,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,cook,296480.0,,#jaredcook-NFL-FA-87,North Gwinnett (GA),,True,35.0,South Carolina,Jared,5981.0,367,,,9353.0,,Active,5165.0,,jared,246,,,296.0,Jared Cook,jaredcook,1642086608615.0,,Cook,,00-0027061,,8534.0,['TE'],,1987-04-07,,,77,TE,87.0,,nfl,3b7a1409-d154-4e5c-8c94-9d4a0e0993c7,[],12537.0,296480.0,,,1116852894159601664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,ferguson,650988.0,,#reidferguson-NFL-BUF-69,Buford (GA),,True,31.0,LSU,Reid,11321.0,3576,,BUF,29549.0,,Active,,,reid,235,,,9999999.0,Reid Ferguson,reidferguson,1741501558080.0,LS,Ferguson,,00-0032497,,18355.0,['LS'],,1994-03-24,,,74,LS,69.0,C59478DD4673,nfl,63ed7895-38bf-44ff-9b8a-8d5b0b5bd1eb,[],2976549.0,,,,1113708756262219776,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,major,,,#marcusmajor-NFL-BAL-36,Millwood (OK),,True,,Minnesota,Marcus,18901.0,13154,,BAL,,,Active,,,marcus,213,,,999.0,Marcus Major,marcusmajor,1746489311055.0,RB,Major,,,,,['RB'],,,,,72,RB,36.0,97EE1B2D287E8504,nfl,2f615560-2917-11f0-8f88-8fc56e4c58b2,[],,,,,1224840824466968576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,mathers,,,#itaviusmathers-NFL-FA-43,Blackman (TN),,True,28.0,Middle Tennessee,I'Tavius,12270.0,4630,,,30403.0,,Active,12546.0,,itavius,197,,,9999999.0,I'Tavius Mathers,itaviusmathers,1519413301760.0,,Mathers,,,,19524.0,['RB'],,1993-11-19,,,71,RB,43.0,,nfl,e1e048b9-ddc7-48c5-83cb-c6d03d9dea01,[],2980384.0,694667.0,,,1116852997662441472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,bradford,,,#allenbradford-NFL-FA-53,Colton (CA),,False,32.0,Southern California,Allen,,960,,,24974.0,,Inactive,,,allen,235,,,9999999.0,Allen Bradford,allenbradford,,,Bradford,,,,13352.0,['LB'],,1988-08-31,,,"5'11""",LB,53.0,,nfl,4050e4f0-4281-4d43-9b7c-738f48fb7788,[],14103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,kinlaw,1067176.0,,#javonkinlaw-NFL-WAS-52,Goose Creek (SC),,True,27.0,South Carolina,Javon,14444.0,6792,,WAS,32684.0,,Active,,,javon,319,,,9999999.0,Javon Kinlaw,javonkinlaw,1741639807369.0,LDT,Kinlaw,,,,21867.0,['DL'],,1997-10-03,,,77,DT,52.0,C87CBB8F6EAD,nfl,1a8eff7a-1057-47c9-aa82-3dbf3f47a76c,[],4259491.0,,,2.0,1113708741963837440,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,rhattigan,1068775.0,,#jonrhattigan-NFL-CAR-49,Neuqua Valley (IL),,True,26.0,Army,Jon,15770.0,7957,,CAR,,,Active,,,jon,236,,,9999999.0,Jon Rhattigan,jonrhattigan,1729811721008.0,LB,Rhattigan,,,,,['LB'],,1999-02-02,,,72,LB,49.0,94AD9872FF35,nfl,5e21c974-4168-4d6d-9b6c-97c16a96fb01,[],,,,,1113708722502266880,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,wolf,820736.0,,#ethanwolf-NFL-FA-86,Minster (OH),,True,26.0,Tennessee,Ethan,12743.0,5196,,,31627.0,,Active,,,ethan,252,,,9999999.0,Ethan Wolf,ethanwolf,1658794242779.0,,Wolf,,00-0034672,,20193.0,['TE'],,1995-11-07,,,78,TE,86.0,,nfl,db4510bb-e692-4877-9b71-0c8d642bc16c,[],3115360.0,820736.0,,,1116853069032718336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,oshea,,,#chadoshea-NFL-FA-0,,,True,,,Chad,,4902,,,,,Inactive,13997.0,,chad,,,,9999999.0,Chad O'Shea,chadoshea,1549475118662.0,,O'Shea,,,,19804.0,,,,,,,,0.0,,nfl,,[],,,,,1116853037508329472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,bradberry,608343.0,,#jamesbradberry-NFL-FA-24,Pleasant Grove (AL),,True,31.0,Samford,James,10916.0,3231,,,29296.0,,Active,11415.0,,james,210,,,9999999.0,James Bradberry,jamesbradberry,1744864248382.0,,Bradberry,,00-0032890,,17992.0,['DB'],,1993-08-04,,,73,CB,24.0,FAB6E9B409C4,nfl,0db6df51-945b-4123-a790-0ba9d0473415,[],2572841.0,,,,1113708713799086081,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,marshall,,,#cameronmarshall-NFL-FA-38,,,False,26.0,Arizona State,Cameron,8847.0,1650,,,27250.0,,Inactive,,,cameron,211,,,9999999.0,Cameron Marshall,cameronmarshall,,,Marshall,,,,15394.0,['RB'],,1991-10-14,,,"5'9""",RB,38.0,,nfl,1954ad13-caa8-49bd-9000-a305d16b6291,[],16370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,teslaa,,,#isaacteslaa-NFL-DET-18,Unity Christian (MI),,True,23.0,Arkansas,Isaac,18642.0,12535,,DET,,,Active,,,isaac,214,,,279.0,Isaac TeSlaa,isaacteslaa,1747840225394.0,LWR,TeSlaa,,,,,['WR'],,2002-02-20,,,76,WR,18.0,F66FF1523BCC63B8,nfl,41e5e4a9-f04c-462e-a1d1-e35a8115b974,[],,,,5.0,1221700203367636992,0,,,11ee2210-a502-11ed-a01a-11e1dd6caf1d,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,novil,1056462.0,,#dionnovil-NFL-FA-0,Wylie (TX),,True,,North Texas,Dion,16410.0,8738,,,,,Active,,,dion,308,,,9999999.0,Dion Novil,dionnovil,,,Novil,,,,,['DL'],,,,,76,DT,0.0,,nfl,55082050-d208-11ec-ab20-b37737d70cc4,[],,,,,1116853522877382656,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,phillips,,,#skylerphillips-NFL-FA-0,Churchill,,True,26.0,Idaho State,Skyler,12857.0,5562,,,31476.0,,Active,,,skyler,315,,,9999999.0,Skyler Phillips,skylerphillips,,,Phillips,,00-0034241,,20354.0,['OL'],,1995-10-09,,,74,C,0.0,,nfl,53425600-c59d-4e89-867b-86affd42c13d,[],3066250.0,,,,1116853123357343744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,lindsay,747861.0,,#philliplindsay-NFL-FA-30,Denver South (CO),,True,28.0,Colorado,Phillip,12715.0,5170,,,31379.0,,Active,13357.0,,phillip,190,,,615.0,Phillip Lindsay,philliplindsay,1668100549144.0,,Lindsay,,00-0034109,,20128.0,['RB'],,1994-07-24,,,68,RB,30.0,,nfl,8322b598-ab65-4b2c-8a54-af37f67a062d,[],3052117.0,747861.0,,,1116853065136209920,,,,,,COV,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,swift,1069808.0,,#dandreswift-NFL-CHI-4,St. Joseph's Prep (PA),,True,26.0,Georgia,D'Andre,14394.0,6790,,CHI,32705.0,,Active,,,dandre,215,,,80.0,D'Andre Swift,dandreswift,1749067529804.0,RB,Swift,,,,21684.0,['RB'],,1999-01-14,,,69,RB,4.0,8FC377188DC7,nfl,cc4b5f58-a11c-4450-a1df-617ad88336e4,[],4259545.0,,,1.0,1113708765938479104,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,jackson,512214.0,,#gabejackson-NFL-FA-69,Amite County (MS),,True,32.0,Mississippi State,Gabe,9437.0,2034,,,27609.0,,Active,9645.0,,gabe,335,,,9999999.0,Gabe Jackson,gabejackson,1678403727503.0,,Jackson,,00-0031367,,16320.0,"['OG', 'OL']",,1991-07-12,,,75,G,69.0,A5B8B59CB000,nfl,1a1830c2-9717-4af0-82f0-7d7b254764f1,[],16753.0,,,,1116852776429682688,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,gillikin,924251.0,,#blakegillikin-NFL-ARI-12,The Westminster Schools (GA),,True,27.0,Penn State,Blake,14868.0,7467,,ARI,33112.0,Foot,Active,,,blake,196,,,9999999.0,Blake Gillikin,blakegillikin,1734213648970.0,P,Gillikin,,,,22442.0,['P'],Questionable,1998-01-21,,,74,P,12.0,6AE06D6D449D,nfl,53213f81-77ad-48d0-9d42-00e3633b0e90,[],4045180.0,,,,1113708845735112704,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,nichols,917677.0,,#rayshadnichols-NFL-FA-91,Higgins (LA),,True,25.0,Stephen F. Austin,Rayshad,16443.0,8552,,,,,Active,,,rayshad,328,,,9999999.0,Rayshad Nichols,rayshadnichols,1722465944841.0,,Nichols,,,,,['DL'],,1999-07-09,,,74,DT,91.0,B5E1503CBB0F,nfl,4efa1860-c981-11ec-a1a0-57a82b503f37,[],,,,,1113708867830706176,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,hagen,,,#jacobhagen-NFL-FA-42,Orange Park (FL),,True,29.0,Liberty,Jacob,10848.0,2808,,,28995.0,,Active,,,jacob,205,,,9999999.0,Jacob Hagen,jacobhagen,,,Hagen,,,,17276.0,['DB'],,1992-03-16,,,75,FS,42.0,,nfl,750418fa-ace5-4db3-87d4-f5e916e176dd,[],2520308.0,,,,1116852822105653248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,strowbridge,866057.0,,#jasonstrowbridge-NFL-FA-0,Deerfield Beach (FL),,True,25.0,North Carolina,Jason,14730.0,6830,,,32824.0,,Active,,,jason,280,,,1817.0,Jason Strowbridge,jasonstrowbridge,1630609810789.0,,Strowbridge,,,,21892.0,['DL'],,1996-09-10,,,77,DE,0.0,,nfl,14766908-6ec1-461b-b6fa-e874287a6517,[],3895843.0,,,,1116853308321955840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,sample,,,#jamessample-NFL-FA-23,Grant (CA),,False,28.0,Louisville,James,10397.0,2409,,,28492.0,,Inactive,,,james,209,,,9999999.0,James Sample,jamessample,1525133101489.0,,Sample,,,,16865.0,['DB'],,1992-06-23,,,"6'2""",FS,23.0,,nfl,8b14dc16-b82c-446b-b246-08c2c592ce9e,[],2578381.0,608015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,laguda,,,#afolabilaguda-NFL-FA-0,Brookwood,,True,26.0,Colorado,Afolabi,12718.0,5739,,,31731.0,,Active,,,afolabi,205,,,9999999.0,Afolabi Laguda,afolabilaguda,1559409617080.0,,Laguda,,00-0034734,,20509.0,['DB'],,1995-07-28,,,73,FS,0.0,,nfl,30d66e1f-256c-4597-b31a-e54a17508c35,[],3050953.0,,,,1116853154764292096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,mustapha,1226894.0,,#malikmustapha-NFL-SF-6,Weddington (NC),,True,22.0,Wake Forest,Malik,17808.0,11731,,SF,,Knee - ACL,Active,,,malik,206,,,9999999.0,Malik Mustapha,malikmustapha,1745776835017.0,FS,Mustapha,,,,,['DB'],Questionable,2002-06-25,,,70,DB,6.0,5D28A18E59AF,nfl,b9500cb3-e259-4d5e-a75c-66b2611c0454,[],,,,1.0,1113708879033692160,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,smith,924018.0,,#kadensmith-NFL-FA-45,Marcus (TX),,True,26.0,Stanford,Kaden,13516.0,6146,,,32008.0,,Inactive,,,kaden,249,,,288.0,Kaden Smith,kadensmith,1697493918350.0,,Smith,, 00-0034988,,20946.0,['TE'],,1997-04-24,,,77,TE,45.0,5E8B687AEA82,nfl,7bb7f5e7-f00e-47d8-954d-90bf5baf4292,[],4044452.0,924018.0,,,1116853207629299712,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,ugokwe,,,#jerryugokwe-NFL-FA-73,Georgetown Prep (MD),,True,27.0,William & Mary,Jerry,11824.0,4334,,,30537.0,,Active,,,jerry,305,,,9999999.0,Jerry Ugokwe,jerryugokwe,1532553001578.0,,Ugokwe,,00-0033273,,19190.0,['OL'],,1994-02-24,,,80,OT,73.0,,nfl,bfa27c96-613d-4233-b661-e9b5e3624659,[],2987317.0,,,,1116852953076989952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,elmore,,,#gaelinelmore-NFL-FA-0,Somerset,,True,26.0,East Carolina,Gaelin,13245.0,5606,,,31558.0,,Active,,,gaelin,275,,,9999999.0,Gaelin Elmore,gaelinelmore,1531956001353.0,,Elmore,,,,20265.0,['DL'],,1995-09-08,,,78,DE,0.0,,nfl,f429d041-9cbc-48c5-8659-711155712cb0,[],3116053.0,,,,1116853130995171328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,joseph,,,#roubbensjoseph-NFL-FA-73,High School of Commerce (MA),,True,27.0,Buffalo,Roubbens,12980.0,4685,,,30847.0,,Active,,,roubbens,310,,,9999999.0,Roubbens Joseph,roubbensjoseph,,,Joseph,,00-0033827,,19586.0,['OL'],,1994-12-21,,,77,OT,73.0,,nfl,8c609519-c1cc-4c84-bf7a-9c6c8d483800,[],3916585.0,,,,1116853005837139968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,orton,,,#gregorton-NFL-FA-16,,,False,30.0,Purdue,Greg,,1763,,,,,Inactive,,,greg,207,,,9999999.0,Greg Orton,gregorton,,,Orton,,,,15813.0,['WR'],,1986-12-17,,,"6'3""",WR,16.0,,nfl,483242d7-57c0-4d7e-921b-d836df3a0abb,[],12589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,smith,513856.0,,#genosmith-NFL-LV-7,Miramar (FL),,True,34.0,West Virginia,Geno,8743.0,1373,,LV,26662.0,,Active,8326.0,,geno,221,,,185.0,Geno Smith,genosmith,1748622030084.0,QB,Smith,,00-0030565,,14895.0,['QB'],,1990-10-10,,,74,QB,7.0,083339653919,nfl,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,[],15864.0,513856.0,,1.0,1113708724981100544,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,becker,919656.0,,#ryanbecker-NFL-FA-80,Marble Falls (TX),,True,24.0,SMU,Ryan,14871.0,7162,,,33071.0,,Active,,,ryan,248,,,495.0,Ryan Becker,ryanbecker,1652633434590.0,,Becker,,,,22163.0,['TE'],,1997-12-23,,,77,TE,80.0,,nfl,08119cab-78d1-4afe-ad0b-e27f0335f35a,[],4039553.0,,,,1116853340987195392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,kiner,,,#coreykiner-NFL-SF-49,Roger Bacon (OH),,True,23.0,Cincinnati,Corey,18532.0,12491,,SF,,,Active,,,corey,209,,,400.0,Corey Kiner,coreykiner,1745778936974.0,RB,Kiner,,,,,['RB'],,2002-01-21,,,69,RB,49.0,1B777F4CD9C6CB48,nfl,c7483e80-2574-11f0-b082-a1e374c45b00,[],,,,,1223164864856330240,0,,,baf88b8e-6f4b-4621-84e6-f600596017be,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,patmon,,,#tylerpatmon-NFL-FA-8,Vista Ridge (TX),,False,30.0,Oklahoma State,Tyler,9830.0,2068,,,28270.0,,Inactive,,,tyler,188,,,9999999.0,Tyler Patmon,tylerpatmon,1567290906685.0,,Patmon,,00-0031276,,16372.0,['DB'],,1991-01-26,,,70,CB,8.0,,nfl,10af66eb-88ac-456d-8d47-d7c1e19c8b30,[],17450.0,497255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,jackson,914240.0,,#chrisjackson-NFL-FA-35,Florida A&M University (FL),,True,25.0,Marshall,Chris,14835.0,7150,,,32913.0,,Active,,,chris,193,,,9999999.0,Chris Jackson,chrisjackson,1686258307207.0,,Jackson,,,,22152.0,['DB'],,1998-04-13,,,70,DB,35.0,,nfl,099c975d-104f-4bac-9815-52346771a515,[],4043605.0,,,,1116853338726465536,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,yarbrough,,,#johnyarbrough-NFL-FA-0,Homewood,,True,25.0,Richmond,John,14335.0,6720,,,32633.0,,Active,,,john,301,,,9999999.0,John Yarbrough,johnyarbrough,,,Yarbrough,,,,21643.0,['OL'],,1996-10-12,,,76,C,0.0,,nfl,b54c2b51-ef5e-4cd6-95bb-90abf67c2b81,[],3912409.0,,,,1116853297869750272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,alexander,,,#djalexander-NFL-FA-57,Palm Desert (CA),,True,30.0,Oregon State,D.J.,10471.0,2475,,,28560.0,,Active,,,dj,233,,,9999999.0,D.J. Alexander,djalexander,1571887828228.0,,Alexander,,00-0031950,,16932.0,['LB'],,1991-09-30,,,74,LB,57.0,,nfl,503066ed-f217-4c3a-bda5-07bfc68c1cac,[],3001171.0,715356.0,,,1116852808826486784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,moon,922016.0,,#jeremiahmoon-NFL-PIT-49,Hoover (AL),,True,26.0,Florida,Jeremiah,16209.0,8297,,PIT,,,Active,,,jeremiah,247,,,9999999.0,Jeremiah Moon,jeremiahmoon,1743266456039.0,LOLB,Moon,,,,,['LB'],,1998-08-18,,,77,LB,49.0,A57CB2B5886A,nfl,32a47bc0-c980-11ec-a1a0-57a82b503f37,[],,,,3.0,1113708817280954368,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,lewis,,,#kahlillewis-NFL-FA-0,Miramar,,True,24.0,Cincinnati,Kahlil,14008.0,6358,,,32115.0,,Active,,,kahlil,195,,,9999999.0,Kahlil Lewis,kahlillewis,1567482354190.0,,Lewis,, 00-0035200,,21290.0,['WR'],,1997-08-31,,,72,WR,0.0,,nfl,cd652b82-7ff4-4e19-84dd-c399a5de2f1d,[],3914158.0,866157.0,,,1116853237450801152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,tuipulotu,977851.0,,#marlontuipulotu-NFL-KC-92,Central (OR),,True,26.0,USC,Marlon,15329.0,7804,,KC,,,Active,,,marlon,307,,,9999999.0,Marlon Tuipulotu,marlontuipulotu,1742492130122.0,LDT,Tuipulotu,,,,,['DL'],,1999-05-31,,,74,DT,92.0,D9A5AA338569,nfl,ca5028b1-d96f-4444-9855-46e1661b9d62,[],,,,3.0,1113708718391848961,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,daniel,,,#tjdaniel-NFL-FA-0,Bishop O'Dowd (CA),,True,27.0,Oregon,T.J.,,4608,,,30801.0,,Active,,,tj,280,,,9999999.0,T.J. Daniel,tjdaniel,,,Daniel,,,,19498.0,['DL'],,1994-04-05,,,78,DE,0.0,,nfl,df1f38fe-1e4e-47b8-878a-4a033cb3a462,[],3052088.0,,,,1116852994168586240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,davis,1051443.0,,#shabaridavis-NFL-FA-0,Groves (GA),,True,26.0,Southeast Missouri State,Shabari,16344.0,8639,,,,,Active,,,shabari,193,,,9999999.0,Shabari Davis,shabaridavis,,,Davis,,,,,['DB'],,1997-01-19,,,72,CB,0.0,,nfl,69154210-cbb6-11ec-88c8-199e5defa0d2,[],,,,,1116853509422055424,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,caliendo,926263.0,,#mikecaliendo-NFL-KC-66,Brookfield East (WI),,True,27.0,Western Michigan,Mike,16447.0,8709,,KC,,,Active,,,mike,301,,,9999999.0,Mike Caliendo,mikecaliendo,1748544324060.0,OL,Caliendo,,,,,['OL'],,1997-10-21,,,76,G,66.0,658E9A4ADAA9,nfl,5e40ece0-ce0e-11ec-8f7c-f5226825ea6a,[],,,,,1113708749295480832,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,tagovailoa,973947.0,,#tuatagovailoa-NFL-MIA-1,St. Louis (HI),,True,27.0,Alabama,Tua,14465.0,6768,,MIA,32675.0,,Active,14839.0,,tua,225,,,121.0,Tua Tagovailoa,tuatagovailoa,1749054927972.0,QB,Tagovailoa,,,,21677.0,['QB'],,1998-03-02,,,73,QB,1.0,66B708A8FB24,nfl,26ad9c27-de38-495e-913c-6fb2428e76d3,[],4241479.0,,,1.0,1113708735978565633,2020,,,,,,,,,IR,,,,,,,,,,,,,,,,,,,,,
10.0,dargan,,,#erickdargan-NFL-FA-0,Pittsburg (CA),,True,32.0,Oregon,Erick,,2828,,,,,Active,,,erick,210,,,9999999.0,Erick Dargan,erickdargan,,,Dargan,,,,17296.0,['DB'],,1992-07-28,,,71,S,0.0,,nfl,99a282a5-4d3c-499f-95ea-6811f3e28921,[],2516980.0,,,,1202954210803449856,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,singletary,916466.0,,#devinsingletary-NFL-NYG-26,American Heritage (FL),,True,27.0,Florida Atlantic,Devin,13449.0,6130,,NYG,31906.0,,Active,14043.0,,devin,203,,,250.0,Devin Singletary,devinsingletary,1748530824050.0,RB,Singletary,, 00-0035250,,20941.0,['RB'],,1997-09-03,,,67,RB,26.0,DDCECFDCCA3D,nfl,a961b0d4-5d7c-438e-90f0-2e1fa09f6c89,[],4040761.0,916466.0,,3.0,1113708678587904000,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,hughes,,,#mikehughes-NFL-FA-97,Palo Verde,,False,25.0,Nevada-Las Vegas,Mike,,5187,,,31263.0,,Inactive,,,mike,308,,,9999999.0,Mike Hughes,mikehughes,,,Hughes,, 00-0034517,,20147.0,['DL'],NA,1996-04-03,,,74,NT,97.0,,nfl,e430f1a2-3546-4691-8dd3-37c6262db83d,[],3125323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,trufant,513547.0,,#desmondtrufant-NFL-FA-10,Wilson (WA),,True,31.0,Washington,Desmond,8641.0,1545,,,26645.0,,Active,8447.0,,desmond,190,,,9999999.0,Desmond Trufant,desmondtrufant,1634776843855.0,,Trufant,,00-0030562,,15183.0,['DB'],,1990-09-10,,,72,CB,10.0,,nfl,f14e6b34-3c77-44e7-bc9c-6c691d3fe46b,[],15812.0,,,,1116852744271953920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,coprich,,,#marshauncoprich-NFL-FA-0,Oak Hills,,True,30.0,Illinois State,Marshaun,10980.0,3531,,,29843.0,,Active,,,marshaun,205,,,9999999.0,Marshaun Coprich,marshauncoprich,,,Coprich,,,,18298.0,['RB'],,1994-08-10,,,69,RB,0.0,,nfl,5ff7ed23-2bd9-46a7-8369-d8792a92f477,[],2975527.0,,,,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,oneal,1106831.0,,#raiqwononeal-NFL-TB-75,Conway (SC),,True,25.0,UCLA,Raiqwon,,11414,,TB,,,Active,,,raiqwon,305,,,9999999.0,Raiqwon O'Neal,raiqwononeal,,OL,O'Neal,,,,,['OT'],,2000-01-12,,,76,OT,75.0,059D938EE1B8,nfl,31d9ecd0-f1ba-11ed-9bf1-7fd77a26dc1f,[],,,,,1113708721277530112,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,mobley,,,#rjmobley-NFL-FA,,,True,,Winston-Salem State,RJ,,12276,,,,,Active,,,rj,210,,,9999999.0,RJ Mobley,rjmobley,,,Mobley,,,,,['WR'],,,,,75,WR,,,nfl,889ab750-0be2-11ef-bb2b-c7973b9c3b22,[],,,,,1113708764273340416,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
